history_window_start_year,history_window_start_month,history_window_start_day,history_window_end_year,history_window_end_month,history_window_end_day,prediction_window_start_year,prediction_window_start_month,prediction_window_start_day,prediction_window_end_year,prediction_window_end_month,prediction_window_end_day,income_amount,expense_amount,withdrawal_amount,balance_mean,balance_median,balance_std,balance_eod,amount_mean,amount_median,amount_std,amount_min,amount_max,type_INCOME_count,type_EXPENSE_count,type_WITHDRAWAL_count,operation_DEPOSIT_count,operation_WITHDRAWAL_count,operation_CARD WITHDRAWAL_count,operation_TRANSFER TO ACCOUNT_count,operation_TRANSFER FROM ACCOUNT_count,k_symbol_PENSION_count,k_symbol_INTEREST_count,k_symbol_SIPO PAYMENT_count,k_symbol_SERVICES_count,k_symbol_INSURANCE_count,k_symbol_LOAN_count,k_symbol_PENALTY INTEREST_count,k_symbol_UNKNOWN_count,unique_bank_count,unique_transfer_account_count,unique_account_id_count,target_next_window_cashflow,target_next_window_cashflow_lag_1,target_next_window_cashflow_lag_2,target_next_window_cashflow_lag_3,target_next_window_cashflow_lag_4,target_next_window_cashflow_lag_5,target_next_window_cashflow_lag_6,target_next_window_cashflow_lag_7
1993,1,25,1993,1,28,1993,1,28,1993,1,31,63196.0,0.0,0.0,9994.133333333333,900.0,24590.398750228473,400.0,4213.066666666667,900.0,7425.418011000811,200.0,21899.0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,59483.0,61183.0,62196.0,63196.0,147566.0,106610.0,128803.0,45033.0
1993,1,26,1993,1,29,1993,1,29,1993,2,1,62196.0,0.0,0.0,9307.0,750.0,23911.593397345983,200.0,3887.25,750.0,7279.712526375383,200.0,21899.0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,15,35084.59999999999,59483.0,61183.0,62196.0,63196.0,147566.0,106610.0,128803.0
1993,1,27,1993,1,30,1993,1,30,1993,2,2,61183.0,0.0,0.0,4783.307692307692,600.0,11146.454842868316,38400.0,4706.384615384615,600.0,10989.053489256641,200.0,38000.0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,-14998.400000000001,35084.59999999999,59483.0,61183.0,62196.0,63196.0,147566.0,106610.0
1993,1,28,1993,1,31,1993,1,31,1993,2,3,59483.0,0.0,0.0,5498.454545454545,500.0,12059.638728947368,800.0,5407.545454545455,500.0,11890.985084202539,200.0,38000.0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,17801.600000000006,-14998.400000000001,35084.59999999999,59483.0,61183.0,62196.0,63196.0,147566.0
1993,1,29,1993,2,1,1993,2,1,1993,2,4,69784.59999999999,34700.0,0.0,16612.64375,11739.650000000001,18206.824512895277,17590.1,2176.7625,38.5,7652.378953302483,0.8,38000.0,47,1,0,10,1,0,0,0,0,37,0,0,0,0,0,11,0,0,41,71547.0,17801.600000000006,-14998.400000000001,35084.59999999999,59483.0,61183.0,62196.0,63196.0
1993,1,30,1993,2,2,1993,2,2,1993,2,5,19701.6,34700.0,0.0,16559.465217391302,11739.650000000001,18166.01417863365,20511.5,1182.6434782608696,37.650000000000006,5183.470831987736,0.8,34700.0,45,1,0,8,1,0,0,0,0,37,0,0,0,0,0,9,0,0,40,70147.0,71547.0,17801.600000000006,-14998.400000000001,35084.59999999999,59483.0,61183.0,62196.0
1993,1,31,1993,2,3,1993,2,3,1993,2,6,52501.600000000006,34700.0,0.0,15813.8320754717,11814.2,17348.887036268945,19570.8,1645.31320754717,42.7,5180.994107944243,0.8,34700.0,52,1,0,15,1,0,0,0,0,37,0,0,0,0,0,16,0,0,44,223263.0,70147.0,71547.0,17801.600000000006,-14998.400000000001,35084.59999999999,59483.0,61183.0
1993,2,1,1993,2,4,1993,2,4,1993,2,7,96847.0,25300.0,0.0,12397.026315789473,1100.0,18862.372205408847,14678.5,6428.789473684211,1100.0,11266.472535699042,200.0,45647.0,18,1,0,18,1,0,0,0,0,0,0,0,0,0,0,19,0,0,18,303250.0,223263.0,70147.0,71547.0,17801.600000000006,-14998.400000000001,35084.59999999999,59483.0
1993,2,2,1993,2,5,1993,2,5,1993,2,8,95447.0,25300.0,0.0,11110.857142857143,1000.0,18189.745476794647,900.0,5749.857142857143,1000.0,10859.006880399857,200.0,45647.0,20,1,0,20,1,0,0,0,0,0,0,0,0,0,0,21,0,0,20,451207.0,303250.0,223263.0,70147.0,71547.0,17801.600000000006,-14998.400000000001,35084.59999999999
1993,2,3,1993,2,6,1993,2,6,1993,2,9,248563.0,25300.0,0.0,14651.093103448276,7338.0,21361.47126921891,6024.0,9443.551724137931,5029.0,11737.481780257294,300.0,45647.0,28,1,0,21,1,0,0,7,4,0,0,0,0,0,0,25,6,7,28,413080.0,451207.0,303250.0,223263.0,70147.0,71547.0,17801.600000000006,-14998.400000000001
1993,2,4,1993,2,7,1993,2,7,1993,2,10,304850.0,1600.0,0.0,12406.186486486487,7338.0,16742.36179541057,6159.0,8282.432432432432,5029.0,9557.960206435671,300.0,38645.0,36,1,0,24,1,0,0,12,7,0,0,0,0,0,0,30,9,12,35,521749.0,413080.0,451207.0,303250.0,223263.0,70147.0,71547.0,17801.600000000006
1993,2,5,1993,2,8,1993,2,8,1993,2,11,476519.0,25312.0,0.0,16009.973076923074,8117.6,19936.01390053684,3999.0,9650.596153846154,5261.0,9886.690632220661,200.0,38645.0,49,3,0,27,2,0,1,22,11,0,1,0,0,0,0,40,12,23,50,471846.0,521749.0,413080.0,451207.0,303250.0,223263.0,70147.0,71547.0
1993,2,6,1993,2,9,1993,2,9,1993,2,12,439892.0,26812.0,0.0,15139.803636363638,6159.0,19110.591271411504,1000.0,8485.527272727273,4212.0,10756.571830753903,200.0,44333.0,51,4,0,33,3,0,1,18,7,0,1,0,0,0,0,47,10,19,52,469575.0,471846.0,521749.0,413080.0,451207.0,303250.0,223263.0,70147.0
1993,2,7,1993,2,10,1993,2,10,1993,2,13,546961.0,25212.0,0.0,17576.12909090909,11184.0,19762.589124747356,49790.0,10403.145454545454,5298.0,12525.606865490452,200.0,49590.0,52,3,0,35,2,0,1,17,5,0,1,0,0,0,0,49,11,18,53,462406.0,469575.0,471846.0,521749.0,413080.0,451207.0,303250.0,223263.0
1993,2,8,1993,2,11,1993,2,11,1993,2,14,478546.0,6700.0,0.0,15819.425000000001,11799.5,16793.824751181735,19772.0,10109.291666666666,5136.0,13579.334645058361,200.0,49590.0,46,2,0,37,2,0,0,9,2,0,0,0,0,0,0,46,8,9,44,541849.0,462406.0,469575.0,471846.0,521749.0,413080.0,451207.0,303250.0
1993,2,9,1993,2,12,1993,2,12,1993,2,15,529675.0,60100.0,0.0,23137.964285714286,17573.55,23560.324663130345,400.0,14042.261904761905,9842.0,13918.310582334274,200.0,49590.0,39,3,0,30,3,0,0,9,4,0,0,0,0,0,0,38,8,9,38,555051.0,541849.0,462406.0,469575.0,471846.0,521749.0,413080.0,451207.0
1993,2,10,1993,2,13,1993,2,13,1993,2,16,546506.0,84100.0,0.0,22673.627083333336,19000.0,21973.1779610597,700.0,13137.625,10807.5,11649.122618089166,200.0,47831.0,43,5,0,32,5,0,0,11,7,0,0,0,0,0,0,41,9,11,45,344817.0,555051.0,541849.0,462406.0,469575.0,471846.0,521749.0,413080.0
1993,2,11,1993,2,14,1993,2,14,1993,2,17,621249.0,79400.0,0.0,21460.691071428566,17810.0,20334.314821550266,5429.0,12511.589285714286,10921.5,9829.083330563224,200.0,43737.0,51,5,0,37,5,0,0,14,10,0,0,0,0,0,0,46,8,14,53,171720.0,344817.0,555051.0,541849.0,462406.0,469575.0,471846.0,521749.0
1993,2,12,1993,2,15,1993,2,15,1993,2,18,579551.0,24500.0,0.0,17787.771698113207,15963.0,14628.868498036252,9362.9,11397.188679245282,9658.0,9216.723612869337,400.0,44749.0,50,3,0,35,3,0,0,15,10,0,0,0,0,0,0,43,9,15,48,56111.0,171720.0,344817.0,555051.0,541849.0,462406.0,469575.0,471846.0
1993,2,13,1993,2,16,1993,2,16,1993,2,19,345317.0,500.0,0.0,15433.320588235292,13950.5,15255.820018558628,1200.0,10171.088235294117,7979.5,9491.37595277034,400.0,44749.0,33,1,0,24,1,0,0,9,6,0,0,0,0,0,0,28,6,9,32,132396.0,56111.0,171720.0,344817.0,555051.0,541849.0,462406.0,469575.0
1993,2,14,1993,2,17,1993,2,17,1993,2,20,171720.0,0.0,0.0,12566.515,5403.0,18566.082562431588,700.0,8586.0,3629.0,11385.174686037055,400.0,44749.0,20,0,0,16,0,0,0,4,2,0,0,0,0,0,0,18,3,4,20,144606.0,132396.0,56111.0,171720.0,344817.0,555051.0,541849.0,462406.0
1993,2,15,1993,2,18,1993,2,18,1993,2,21,56111.0,0.0,0.0,6571.5,1050.0,9817.883555023454,600.0,4007.9285714285716,950.0,7703.696619798194,200.0,29511.0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,97931.0,144606.0,132396.0,56111.0,171720.0,344817.0,555051.0,541849.0
1993,2,16,1993,2,19,1993,2,19,1993,2,22,132396.0,0.0,0.0,9258.05,1100.0,13052.821556135506,24723.0,6619.8,1050.0,11903.208000145878,200.0,44162.0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,18,79471.0,97931.0,144606.0,132396.0,56111.0,171720.0,344817.0,555051.0
1993,2,17,1993,2,20,1993,2,20,1993,2,23,159406.0,14800.0,0.0,12166.238095238095,900.0,17390.881604751274,500.0,8295.52380952381,900.0,13110.21352464958,200.0,44162.0,20,1,0,20,1,0,0,0,0,0,0,0,0,0,0,21,0,0,20,114701.0,79471.0,97931.0,144606.0,132396.0,56111.0,171720.0,344817.0
1993,2,18,1993,2,21,1993,2,21,1993,2,24,157731.0,59800.0,0.0,19035.82307692308,1550.0,26645.199377723675,105007.7,8366.576923076924,1000.0,12536.971762504938,200.0,44162.0,22,4,0,22,4,0,0,0,0,0,0,0,0,0,0,26,0,0,24,121558.0,114701.0,79471.0,97931.0,144606.0,132396.0,56111.0,171720.0
1993,2,19,1993,2,22,1993,2,22,1993,2,25,139271.0,59800.0,0.0,22288.104347826087,18763.0,27264.477854501754,18763.0,8655.260869565218,1000.0,12901.460073176324,100.0,45925.0,19,4,0,19,4,0,0,0,0,0,0,0,0,0,0,23,0,0,22,59733.0,121558.0,114701.0,79471.0,97931.0,144606.0,132396.0,56111.0
1993,2,20,1993,2,23,1993,2,23,1993,2,26,159701.0,45000.0,0.0,25033.44761904762,18763.0,28152.830449150562,200.0,9747.666666666666,3700.0,13959.607098100338,100.0,45925.0,18,3,0,18,3,0,0,0,0,0,0,0,0,0,0,21,0,0,20,31683.0,59733.0,121558.0,114701.0,79471.0,97931.0,144606.0,132396.0
1993,2,21,1993,2,24,1993,2,24,1993,2,27,187658.0,66100.0,0.0,23144.489999999998,18653.0,26762.6629424357,41183.0,12687.9,3650.0,18572.075305344,100.0,62100.0,18,2,0,18,2,0,0,0,0,0,0,0,0,0,0,20,0,0,18,51290.0,31683.0,59733.0,121558.0,114701.0,79471.0,97931.0,144606.0
1993,2,22,1993,2,25,1993,2,25,1993,2,28,131833.0,72100.0,0.0,20479.466666666667,17805.0,26353.84704921339,30048.0,9711.095238095239,1500.0,16747.66455331836,200.0,62100.0,17,4,0,17,4,0,0,0,0,0,0,0,0,0,0,21,0,0,19,69090.0,51290.0,31683.0,59733.0,121558.0,114701.0,79471.0,97931.0
1993,2,23,1993,2,26,1993,2,26,1993,3,1,115183.0,83500.0,0.0,18647.712,13282.8,23177.81571079553,11700.0,7947.32,1500.0,14371.620277245476,200.0,62100.0,19,6,0,19,6,0,0,0,0,0,0,0,0,0,0,25,0,0,23,160113.1,69090.0,51290.0,31683.0,59733.0,121558.0,114701.0,79471.0
1993,2,24,1993,2,27,1993,2,27,1993,3,2,70090.0,18800.0,0.0,13712.181818181818,11600.0,14132.673378469864,11500.0,4040.4545454545455,1250.0,5770.343290334786,300.0,23990.0,17,5,0,17,5,0,0,0,0,0,0,0,0,0,0,22,0,0,21,152613.09999999998,160113.1,69090.0,51290.0,31683.0,59733.0,121558.0,114701.0
1993,2,25,1993,2,28,1993,2,28,1993,3,3,81890.0,12800.0,0.0,9870.57142857143,900.0,13194.412418474081,800.0,3381.785714285714,900.0,5303.698257974356,200.0,23990.0,25,3,0,25,3,0,0,0,0,0,0,0,0,0,0,28,0,0,27,136348.09999999998,152613.09999999998,160113.1,69090.0,51290.0,31683.0,59733.0,121558.0
1993,2,26,1993,3,1,1993,3,1,1993,3,4,161527.7,1414.6,0.0,22773.099224806203,20232.0,17162.081240792046,35082.2,1263.1186046511627,50.9,5612.995961393515,2.9,44455.0,127,2,0,23,2,0,0,0,0,104,0,1,0,0,0,24,0,0,116,50569.0,136348.09999999998,152613.09999999998,160113.1,69090.0,51290.0,31683.0,59733.0
1993,2,27,1993,3,2,1993,3,2,1993,3,5,152627.69999999998,14.6,0.0,23203.06984126984,21362.300000000003,17116.18334667992,22532.0,1211.4468253968253,49.1,5621.572769020237,2.9,44455.0,125,1,0,21,1,0,0,0,0,104,0,1,0,0,0,21,0,0,116,94538.0,50569.0,136348.09999999998,152613.09999999998,160113.1,69090.0,51290.0,31683.0
1993,2,28,1993,3,3,1993,3,3,1993,3,6,170862.69999999998,34514.6,0.0,25345.227731092433,22532.0,16584.77274593758,33271.2,1725.859663865546,43.9,6752.329733849673,2.9,44455.0,115,4,0,11,4,0,0,0,0,104,0,1,0,0,0,14,0,0,108,322914.0,94538.0,50569.0,136348.09999999998,152613.09999999998,160113.1,69090.0,51290.0
1993,3,1,1993,3,4,1993,3,4,1993,3,7,91969.0,41400.0,0.0,22403.341176470592,22532.0,24252.503397949942,1000.0,7845.235294117647,3900.0,10523.973278480731,300.0,33035.0,13,4,0,13,4,0,0,0,0,0,0,0,0,0,0,17,0,0,16,477688.0,322914.0,94538.0,50569.0,136348.09999999998,152613.09999999998,160113.1,69090.0
1993,3,2,1993,3,5,1993,3,5,1993,3,8,179438.0,84900.0,0.0,30090.41785714286,28107.8,26122.412385820233,24820.9,9440.642857142857,7588.5,10136.231578277286,400.0,37305.0,19,9,0,19,9,0,0,0,0,0,0,0,0,0,0,28,0,0,26,628035.0,477688.0,322914.0,94538.0,50569.0,136348.09999999998,152613.09999999998,160113.1
1993,3,3,1993,3,6,1993,3,6,1993,3,9,419314.0,96400.0,0.0,25608.649999999998,17286.6,23946.52823255081,8526.0,9917.576923076924,6988.5,9904.515453393762,300.0,42227.0,43,9,0,30,9,0,0,13,7,0,0,0,0,0,0,45,9,13,50,579026.0,628035.0,477688.0,322914.0,94538.0,50569.0,136348.09999999998,152613.09999999998
1993,3,4,1993,3,7,1993,3,7,1993,3,10,592779.0,115091.0,0.0,24426.17971014493,18358.0,21221.8647356404,31968.1,10258.985507246376,6800.0,9681.37831626923,200.0,43493.0,57,12,0,35,11,0,1,22,13,0,0,0,0,0,0,55,12,23,64,654064.0,579026.0,628035.0,477688.0,322914.0,94538.0,50569.0,136348.09999999998
1993,3,5,1993,3,8,1993,3,8,1993,3,11,712810.0,84775.0,0.0,20173.903529411764,13510.0,17758.346411378934,46380.9,9383.35294117647,5643.0,8902.003877814042,200.0,43493.0,76,9,0,36,6,0,3,40,23,0,1,0,1,0,0,59,13,43,80,635206.0,654064.0,579026.0,628035.0,477688.0,322914.0,94538.0,50569.0
1993,3,6,1993,3,9,1993,3,9,1993,3,12,630222.0,51196.0,0.0,19234.624691358025,13510.0,17742.446652924806,1000.0,8412.567901234568,5404.0,8963.105817653655,200.0,44333.0,71,10,0,39,6,0,4,32,17,0,2,0,1,0,0,60,13,36,74,679112.0,635206.0,654064.0,579026.0,628035.0,477688.0,322914.0,94538.0
1993,3,7,1993,3,10,1993,3,10,1993,3,13,719169.0,65105.0,0.0,21787.75125,16875.0,20479.14903136503,25505.0,9803.425,5443.5,11024.593629842533,200.0,49590.0,70,10,0,40,7,0,3,30,14,0,2,0,1,0,0,63,12,33,75,745404.0,679112.0,635206.0,654064.0,579026.0,628035.0,477688.0,322914.0
1993,3,8,1993,3,11,1993,3,11,1993,3,14,740227.0,105021.0,0.0,24143.45921052632,19011.0,21011.880566715445,24465.1,11121.684210526315,7231.0,11782.323144112144,200.0,49590.0,64,12,0,48,11,0,1,16,6,0,1,0,0,0,0,69,11,17,66,859883.0,745404.0,679112.0,635206.0,654064.0,579026.0,628035.0,477688.0
1993,3,9,1993,3,12,1993,3,12,1993,3,15,784612.0,105500.0,0.0,25868.292957746475,21140.0,19756.150945973575,400.0,12536.788732394367,8905.0,11825.760922561622,300.0,49590.0,60,11,0,44,11,0,0,16,7,0,0,0,0,0,0,64,10,16,65,783626.0,859883.0,745404.0,679112.0,635206.0,654064.0,579026.0,628035.0
1993,3,10,1993,3,13,1993,3,13,1993,3,16,821704.0,76300.0,0.0,22805.335365853658,20527.0,16229.76564260615,8329.0,10951.268292682927,8250.0,9633.08443872852,200.0,47831.0,73,9,0,51,9,0,0,22,11,0,0,0,0,0,0,71,13,21,74,456624.0,783626.0,859883.0,745404.0,679112.0,635206.0,654064.0,579026.0
1993,3,11,1993,3,14,1993,3,14,1993,3,17,928583.0,68700.0,0.0,22662.573563218393,21103.0,15970.383208304893,20206.0,11463.022988505747,7429.0,9752.501119840419,200.0,44221.0,80,7,0,50,7,0,0,30,16,0,0,0,0,0,0,71,12,29,80,191985.0,456624.0,783626.0,859883.0,745404.0,679112.0,635206.0,654064.0
1993,3,12,1993,3,15,1993,3,15,1993,3,18,929126.0,145500.0,0.0,23675.932258064517,20201.0,20123.460297585832,34581.9,11555.118279569893,6959.0,10413.023878829592,200.0,51700.0,85,8,0,54,8,0,0,31,18,0,0,0,0,0,0,75,12,30,87,63783.0,191985.0,456624.0,783626.0,859883.0,745404.0,679112.0,635206.0
1993,3,13,1993,3,16,1993,3,16,1993,3,19,611424.0,154800.0,0.0,24378.59264705882,20654.5,21611.10600212353,200.0,11268.0,6640.0,10962.783537748175,200.0,51700.0,59,9,0,41,9,0,0,18,11,0,0,0,0,0,0,57,10,18,62,122628.0,63783.0,191985.0,456624.0,783626.0,859883.0,745404.0,679112.0
1993,3,14,1993,3,17,1993,3,17,1993,3,20,308285.0,116300.0,0.0,24270.165217391303,20629.0,25429.342129876633,300.0,9230.108695652174,5050.0,11850.945939231575,200.0,51700.0,38,8,0,32,8,0,0,6,4,0,0,0,0,0,0,42,5,6,41,85730.0,122628.0,63783.0,191985.0,456624.0,783626.0,859883.0,745404.0
1993,3,15,1993,3,18,1993,3,18,1993,3,21,90383.0,26600.0,0.0,19870.15,18140.15,20654.551784643594,29857.6,5317.409090909091,1450.0,8342.8315032333,200.0,36130.0,18,4,0,18,4,0,0,0,0,0,0,0,0,0,0,22,0,0,21,95955.0,85730.0,122628.0,63783.0,191985.0,456624.0,783626.0,859883.0
1993,3,16,1993,3,19,1993,3,19,1993,3,22,159728.0,37100.0,0.0,24483.88076923077,17157.0,25280.48628775988,50928.0,7570.307692307692,1650.0,10967.015615085924,200.0,40872.0,22,4,0,22,4,0,0,0,0,0,0,0,0,0,0,26,0,0,22,35775.0,95955.0,85730.0,122628.0,63783.0,191985.0,456624.0,783626.0
1993,3,17,1993,3,20,1993,3,20,1993,3,23,121630.0,35900.0,0.0,19051.032142857144,9150.0,22649.150287668035,26168.1,5626.071428571428,1450.0,9098.390077080065,200.0,40872.0,24,4,0,24,4,0,0,0,0,0,0,0,0,0,0,28,0,0,27,-37925.0,35775.0,95955.0,85730.0,122628.0,63783.0,191985.0,456624.0
1993,3,18,1993,3,21,1993,3,21,1993,3,24,150055.0,54100.0,0.0,18850.580555555553,9150.0,22636.330827093225,500.0,5670.972222222223,1300.0,9606.730865049363,200.0,40872.0,30,6,0,30,6,0,0,0,0,0,0,0,0,0,0,36,0,0,35,27077.0,-37925.0,35775.0,95955.0,85730.0,122628.0,63783.0,191985.0
1993,3,19,1993,3,22,1993,3,22,1993,3,25,89475.0,53700.0,0.0,13838.672413793101,1100.0,17545.152279494196,200.0,4937.068965517241,1100.0,8595.800943031241,200.0,36574.0,25,4,0,25,4,0,0,0,0,0,0,0,0,0,0,29,0,0,29,84016.0,27077.0,-37925.0,35775.0,95955.0,85730.0,122628.0,63783.0
1993,3,20,1993,3,23,1993,3,23,1993,3,26,88675.0,126600.0,0.0,19974.117857142857,18693.5,19244.084285577483,17500.0,7688.392857142857,3450.0,9801.122960375078,200.0,36574.0,20,8,0,20,8,0,0,0,0,0,0,0,0,0,0,28,0,0,28,243773.0,84016.0,27077.0,-37925.0,35775.0,95955.0,85730.0,122628.0
1993,3,21,1993,3,24,1993,3,24,1993,3,27,156177.0,129100.0,0.0,24903.528,23550.0,18587.061082231372,52804.0,11411.08,9100.0,12549.426809354016,200.0,46824.0,16,9,0,16,9,0,0,0,0,0,0,0,0,0,0,25,0,0,23,245257.0,243773.0,84016.0,27077.0,-37925.0,35775.0,95955.0,85730.0
