history_window_start_year,history_window_start_month,history_window_start_day,history_window_end_year,history_window_end_month,history_window_end_day,prediction_window_start_year,prediction_window_start_month,prediction_window_start_day,prediction_window_end_year,prediction_window_end_month,prediction_window_end_day,income_amount,expense_amount,withdrawal_amount,balance_mean,balance_median,balance_std,balance_eod,amount_mean,amount_median,amount_std,amount_min,amount_max,type_INCOME_count,type_EXPENSE_count,type_WITHDRAWAL_count,operation_DEPOSIT_count,operation_WITHDRAWAL_count,operation_CARD WITHDRAWAL_count,operation_TRANSFER TO ACCOUNT_count,operation_TRANSFER FROM ACCOUNT_count,k_symbol_PENSION_count,k_symbol_INTEREST_count,k_symbol_SIPO PAYMENT_count,k_symbol_SERVICES_count,k_symbol_INSURANCE_count,k_symbol_LOAN_count,k_symbol_PENALTY INTEREST_count,k_symbol_UNKNOWN_count,unique_bank_count,unique_transfer_account_count,unique_account_id_count,target_next_window_cashflow,target_next_window_cashflow_lag_1,target_next_window_cashflow_lag_2,target_next_window_cashflow_lag_3,target_next_window_cashflow_lag_4,target_next_window_cashflow_lag_5,target_next_window_cashflow_lag_6,target_next_window_cashflow_lag_7
1993,1,19,1993,2,18,1993,2,18,1993,3,20,2164375.6,171412.0,0.0,15142.93063973064,7678.6,19087.88147864347,600.0,7864.604713804714,3058.0,10944.561574938158,0.8,49752.0,285,12,0,199,11,0,1,49,25,37,1,0,0,0,0,234,13,50,154,2918769.1,2958080.1,2905499.1,2889150.1,3007172.1,3186533.1,3252216.0999999996,3092397.1
1993,1,20,1993,2,19,1993,2,19,1993,3,21,2241060.6,171412.0,0.0,15203.34569536424,7709.8,19050.712881194035,24723.0,7988.319867549669,3078.0,11106.12875159085,0.8,49752.0,290,12,0,204,11,0,1,49,25,37,1,0,0,0,0,239,13,50,158,2869058.1,2918769.1,2958080.1,2905499.1,2889150.1,3007172.1,3186533.1,3252216.0999999996
1993,1,21,1993,2,20,1993,2,20,1993,3,22,2276370.6,186212.0,0.0,15265.255374592834,7678.6,19141.03321941445,500.0,8021.441693811075,3058.0,11141.078820388633,0.8,49752.0,294,13,0,208,12,0,1,49,25,37,1,0,0,0,0,244,13,50,163,2849249.1,2869058.1,2918769.1,2958080.1,2905499.1,2889150.1,3007172.1,3186533.1
1993,1,22,1993,2,21,1993,2,21,1993,3,23,2315506.6,231212.0,0.0,15929.015335463258,9265.4,19911.500868215746,105007.7,8136.481150159745,3191.0,11158.619521438433,0.8,49752.0,297,16,0,211,15,0,1,49,25,37,1,0,0,0,0,250,13,50,167,2782913.1,2849249.1,2869058.1,2918769.1,2958080.1,2905499.1,2889150.1,3007172.1
1993,1,23,1993,2,22,1993,2,22,1993,3,24,2350738.5999999996,231212.0,0.0,16206.529712460066,10058.0,19955.93822083607,18763.0,8249.043450479234,3217.0,11346.409651270844,0.8,49752.0,297,16,0,211,15,0,1,49,25,37,1,0,0,0,0,250,13,50,168,2816664.1,2782913.1,2849249.1,2869058.1,2918769.1,2958080.1,2905499.1,2889150.1
1993,1,24,1993,2,23,1993,2,23,1993,3,25,2391038.6,231212.0,0.0,16424.63312101911,10623.2,20150.228439520033,200.0,8351.116560509554,3271.0,11473.284987552757,0.8,49752.0,298,16,0,212,15,0,1,49,25,37,1,0,0,0,0,251,13,50,170,2818564.1,2816664.1,2782913.1,2849249.1,2869058.1,2918769.1,2958080.1,2905499.1
1993,1,25,1993,2,24,1993,2,24,1993,3,26,2374361.6,297312.0,0.0,16573.79748427673,11125.75,20338.326360074214,41183.0,8401.4893081761,3337.5,11587.553144118554,0.8,62100.0,300,18,0,214,17,0,1,49,25,37,1,0,0,0,0,255,13,50,174,2905128.1,2818564.1,2816664.1,2782913.1,2849249.1,2869058.1,2918769.1,2958080.1
1993,1,26,1993,2,25,1993,2,25,1993,3,27,2375961.6,303312.0,0.0,16661.99875389408,11665.1,20266.975972572003,30048.0,8346.646728971962,3300.0,11547.618384048812,0.8,62100.0,301,20,0,215,19,0,1,49,25,37,1,0,0,0,0,258,13,50,177,3002188.1,2905128.1,2818564.1,2816664.1,2782913.1,2849249.1,2869058.1,2918769.1
1993,1,27,1993,2,26,1993,2,26,1993,3,28,2358655.6,314712.0,0.0,16562.26811145511,11700.0,19838.069632463976,11700.0,8276.679876160992,3242.0,11510.905550786521,0.8,62100.0,301,22,0,215,21,0,1,49,25,37,1,0,0,0,0,260,13,50,181,2976992.1,3002188.1,2905128.1,2818564.1,2816664.1,2782913.1,2849249.1,2869058.1
1993,1,28,1993,2,27,1993,2,27,1993,3,29,2381255.6,316112.0,0.0,16683.76492307692,11951.9,19750.125949195222,11500.0,8299.592615384616,3300.0,11472.355448174812,0.8,62100.0,302,23,0,216,22,0,1,49,25,37,1,0,0,0,0,262,13,50,184,2999781.1,2976992.1,3002188.1,2905128.1,2818564.1,2816664.1,2782913.1,2849249.1
1993,1,29,1993,2,28,1993,2,28,1993,3,30,2395655.6,316112.0,0.0,16444.341141141143,11700.0,19633.254921988002,800.0,8143.446246246246,3217.0,11379.811829932078,0.8,62100.0,310,23,0,224,22,0,1,49,25,37,1,0,0,0,0,270,13,50,194,3014268.1,2999781.1,2976992.1,3002188.1,2905128.1,2818564.1,2816664.1,2782913.1
1993,1,30,1993,3,1,1993,3,1,1993,3,31,2459000.3,316126.6,0.0,18736.126195899775,15419.0,19351.970882895625,35082.2,6321.473576309796,900.0,10657.656051746872,0.8,62100.0,415,24,0,225,23,0,1,49,25,141,1,1,0,0,0,271,13,50,194,2932961.0,3014268.1,2999781.1,2976992.1,3002188.1,2905128.1,2818564.1,2816664.1
1993,1,31,1993,3,2,1993,3,2,1993,4,1,2474400.3,316126.6,0.0,18830.289545454547,15460.5,19298.61227250175,22532.0,6342.106590909092,900.0,10643.534549943146,0.8,62100.0,416,24,0,226,23,0,1,49,25,141,1,1,0,0,0,272,13,50,195,2963440.2,2932961.0,3014268.1,2999781.1,2976992.1,3002188.1,2905128.1,2818564.1
1993,2,1,1993,3,3,1993,3,3,1993,4,2,2496733.7,315926.6,0.0,19046.14059405941,16224.0,19391.64476579065,33271.2,6962.030445544554,1100.0,10942.005778476685,2.9,62100.0,378,26,0,225,25,0,1,49,25,104,1,1,0,0,0,273,13,50,196,2935805.2,2963440.2,2932961.0,3014268.1,2999781.1,2976992.1,3002188.1,2905128.1
1993,2,2,1993,3,4,1993,3,4,1993,4,3,2531267.7,322826.6,0.0,19132.39219512195,15982.0,19688.126167259645,1000.0,6961.205609756097,1050.0,10942.215665537855,2.9,62100.0,383,27,0,230,26,0,1,49,25,104,1,1,0,0,0,279,13,50,201,2956701.2,2935805.2,2963440.2,2932961.0,3014268.1,2999781.1,2976992.1,3002188.1
1993,2,3,1993,3,5,1993,3,5,1993,4,4,2601336.7,366326.6,0.0,19975.243373493973,17496.0,20192.106326818033,24820.9,7150.995903614457,1100.0,10982.903134987553,2.9,62100.0,383,32,0,230,31,0,1,49,25,104,1,1,0,0,0,284,13,50,202,2860163.2,2956701.2,2935805.2,2963440.2,2932961.0,3014268.1,2999781.1,2976992.1
1993,2,4,1993,3,6,1993,3,6,1993,4,5,2819200.7,387026.6,0.0,20116.12608695652,17392.0,20050.547011890103,8526.0,7336.904576659039,1800.0,10853.049601574898,2.9,62100.0,403,34,0,237,33,0,1,62,32,104,1,1,0,0,0,299,13,56,205,2558479.2,2860163.2,2956701.2,2935805.2,2963440.2,2932961.0,3014268.1,2999781.1
1993,2,5,1993,3,7,1993,3,7,1993,4,6,3028599.7,412617.6,0.0,20297.72751091703,17594.55,19983.890563998255,31968.1,7513.574890829694,3125.5,10826.40855964492,2.9,62100.0,420,38,0,245,36,0,2,71,38,104,1,1,0,0,0,313,13,61,207,2698148.2,2558479.2,2860163.2,2956701.2,2935805.2,2963440.2,2932961.0,3014268.1
1993,2,6,1993,3,8,1993,3,8,1993,4,7,3065583.7,425801.6,0.0,20338.908917197456,17797.1,19658.194566351103,46380.9,7412.707643312102,3242.0,10616.770520644523,2.9,62100.0,431,40,0,245,36,0,4,82,44,104,2,1,1,0,0,318,13,70,208,2789934.2,2698148.2,2558479.2,2860163.2,2956701.2,2935805.2,2963440.2,2932961.0
1993,2,7,1993,3,9,1993,3,9,1993,4,8,3144572.7,436622.6,0.0,20560.75426195426,18218.7,19798.1280136392,1000.0,7445.312474012475,3200.0,10660.38929728737,2.9,62100.0,438,43,0,252,38,0,5,82,42,104,3,1,1,0,0,329,13,73,217,2913486.2,2789934.2,2698148.2,2558479.2,2860163.2,2956701.2,2935805.2,2963440.2
1993,2,8,1993,3,10,1993,3,10,1993,4,9,3271249.7,452410.6,0.0,21001.770987654323,18331.8,20017.977072975867,25505.0,7661.8524691358025,3208.5,10968.888169620159,2.9,62100.0,441,45,0,258,41,0,4,79,41,104,2,1,1,0,0,336,13,76,220,2863062.2,2913486.2,2789934.2,2698148.2,2558479.2,2860163.2,2956701.2,2935805.2
1993,2,9,1993,3,11,1993,3,11,1993,4,10,3365918.7,504010.6,0.0,21507.804471544718,18552.65,19875.424791193964,24465.1,7865.709959349593,3768.5,10870.595131084294,2.9,62100.0,444,48,0,260,44,0,4,80,43,104,2,1,1,0,0,340,13,78,222,2955045.2,2863062.2,2913486.2,2789934.2,2698148.2,2558479.2,2860163.2,2956701.2
1993,2,10,1993,3,12,1993,3,12,1993,4,11,3382223.7,516910.6,0.0,21649.26458752515,18897.0,19842.93281236526,400.0,7845.340643863179,3737.0,10733.783642208367,2.9,62100.0,446,51,0,261,47,0,4,81,44,104,2,1,1,0,0,344,13,80,225,3030069.2,2955045.2,2863062.2,2913486.2,2789934.2,2698148.2,2558479.2,2860163.2
1993,2,11,1993,3,13,1993,3,13,1993,4,12,3614407.7,522010.6,0.0,21764.549615384618,18934.1,19684.616890409536,8329.0,7954.650576923077,4150.0,10549.31070600127,2.9,62100.0,468,52,0,272,48,0,4,92,50,104,2,1,1,0,0,361,13,86,230,2966349.2,3030069.2,2955045.2,2863062.2,2913486.2,2789934.2,2698148.2,2558479.2
1993,2,12,1993,3,14,1993,3,14,1993,4,13,3764826.6999999997,512610.6,0.0,21567.39143389199,18939.2,18982.483251565674,20206.0,7965.432588454376,4203.0,10382.30702818499,2.9,62100.0,485,52,0,280,48,0,4,101,55,104,2,1,1,0,0,373,13,93,233,3145637.2,2966349.2,3030069.2,2955045.2,2863062.2,2913486.2,2789934.2,2698148.2
1993,2,13,1993,3,15,1993,3,15,1993,4,14,3764843.7,578310.6,0.0,21906.295387453876,19011.0,19709.301678930373,34581.9,8013.199815498155,4150.0,10589.299827966053,2.9,62100.0,488,54,0,283,50,0,4,101,55,104,2,1,1,0,0,378,13,95,238,3334872.2,3145637.2,2966349.2,3030069.2,2955045.2,2863062.2,2913486.2,2789934.2
1993,2,14,1993,3,16,1993,3,16,1993,4,15,3604582.7,597410.6,0.0,22130.66052631579,19469.6,19888.696135294853,200.0,7898.483646616541,3900.0,10636.880472348448,2.9,62100.0,476,56,0,276,52,0,4,96,51,104,2,1,1,0,0,372,13,95,241,3611511.2,3334872.2,3145637.2,2966349.2,3030069.2,2955045.2,2863062.2,2913486.2
1993,2,15,1993,3,17,1993,3,17,1993,4,16,3493560.7,604410.6,0.0,22179.933773584904,19525.95,19947.499008752176,300.0,7732.021320754717,3700.0,10569.771567834312,2.9,62100.0,473,57,0,277,53,0,4,92,49,104,2,1,1,0,0,372,13,95,244,3626558.2,3611511.2,3334872.2,3145637.2,2966349.2,3030069.2,2955045.2,2863062.2
1993,2,16,1993,3,18,1993,3,18,1993,4,17,3509909.7,604410.6,0.0,22237.02358490566,19574.35,19926.237459482243,29857.6,7762.8684905660375,3700.0,10571.679988432035,2.9,62100.0,473,57,0,277,53,0,4,92,49,104,2,1,1,0,0,372,13,95,244,3626386.2,3626558.2,3611511.2,3334872.2,3145637.2,2966349.2,3030069.2,2955045.2
1993,2,17,1993,3,19,1993,3,19,1993,4,18,3592590.7,634510.6,0.0,22599.92936802974,19648.45,20133.022076920057,50928.0,7857.065613382899,3768.5,10624.41066284622,2.9,62100.0,478,60,0,282,56,0,4,92,49,104,2,1,1,0,0,380,13,95,245,3535914.2,3626386.2,3626558.2,3611511.2,3334872.2,3145637.2,2966349.2,3030069.2
1993,2,18,1993,3,20,1993,3,20,1993,4,19,3559079.7,640310.6,0.0,22420.575,19648.45,20124.83683372493,26168.1,7719.4674632352935,3536.0,10554.900505270458,2.9,62100.0,483,61,0,287,57,0,4,92,49,104,2,1,1,0,0,386,13,95,253,3636454.2,3535914.2,3626386.2,3626558.2,3611511.2,3334872.2,3145637.2,2966349.2
1993,2,19,1993,3,21,1993,3,21,1993,4,20,3527568.7,658510.6,0.0,22489.16190476191,19662.4,20171.198428651944,500.0,7666.811904761905,3536.0,10473.70775256204,2.9,62100.0,483,63,0,287,59,0,4,92,49,104,2,1,1,0,0,388,13,95,258,3643543.2,3636454.2,3535914.2,3626386.2,3626558.2,3611511.2,3334872.2,3145637.2
1993,2,20,1993,3,22,1993,3,22,1993,4,21,3522659.7,673410.6,0.0,22535.8836996337,19662.4,20099.521045127716,200.0,7685.110439560439,3700.0,10446.361767064465,2.9,62100.0,483,63,0,287,59,0,4,92,49,104,2,1,1,0,0,388,13,95,260,3596664.2,3643543.2,3636454.2,3535914.2,3626386.2,3626558.2,3611511.2,3334872.2
1993,2,21,1993,3,23,1993,3,23,1993,4,22,3490023.7,707110.6,0.0,22456.29432234432,19751.4,19724.65548552069,17500.0,7687.059157509158,3650.0,10417.5457090711,2.9,62100.0,481,65,0,285,61,0,4,92,49,104,2,1,1,0,0,388,13,95,263,3586463.2,3596664.2,3643543.2,3636454.2,3535914.2,3626386.2,3626558.2,3611511.2
1993,2,22,1993,3,24,1993,3,24,1993,4,23,3544474.7,727810.6,0.0,22607.74489051095,19859.15,19771.221033432972,52804.0,7796.1410583941615,3850.0,10492.656865918087,2.9,62100.0,480,68,0,284,64,0,4,92,49,104,2,1,1,0,0,390,13,95,263,3519869.2,3586463.2,3596664.2,3643543.2,3636454.2,3535914.2,3626386.2,3626558.2
1993,2,23,1993,3,25,1993,3,25,1993,4,24,3552474.7,733910.6,0.0,22563.416787003614,19940.8,19878.649800401563,86373.2,7737.157581227437,3700.0,10481.65091237811,2.9,62100.0,483,71,0,287,67,0,4,92,49,104,2,1,1,0,0,396,13,95,269,3486567.2,3519869.2,3586463.2,3596664.2,3643543.2,3636454.2,3535914.2,3626386.2
1993,2,24,1993,3,26,1993,3,26,1993,4,25,3592338.7,687210.6,0.0,22451.472678571427,20054.3,19615.431258739995,65734.7,7642.052321428571,3700.0,10248.295414237928,2.9,51700.0,487,73,0,291,69,0,4,92,49,104,2,1,1,0,0,402,13,95,275,3438332.2,3486567.2,3519869.2,3586463.2,3596664.2,3643543.2,3636454.2,3535914.2
1993,2,25,1993,3,27,1993,3,27,1993,4,26,3732964.7,725610.6,5166.0,22758.443661971833,20139.5,19976.058044562065,88602.9,7858.699471830985,3900.0,10472.41058950035,2.9,51700.0,492,75,1,296,72,0,4,92,49,104,2,1,1,0,0,410,13,95,279,3317845.2,3438332.2,3486567.2,3519869.2,3586463.2,3596664.2,3643543.2,3636454.2
1993,2,26,1993,3,28,1993,3,28,1993,4,27,3753968.7,771810.6,5166.0,22705.644194107455,20122.0,19970.097352383786,36193.0,7852.59150779896,3900.0,10438.029993642205,2.9,51700.0,499,77,1,303,74,0,4,92,49,104,2,1,1,0,0,419,13,95,287,3386285.2,3317845.2,3438332.2,3486567.2,3519869.2,3586463.2,3596664.2,3643543.2
1993,2,27,1993,3,29,1993,3,29,1993,4,28,3800357.7,795410.6,5166.0,22863.313651877135,20130.0,20131.4933557804,1100.0,7851.423720136519,3936.0,10387.205275000199,2.9,51700.0,507,78,1,311,75,0,4,92,49,104,2,1,1,0,0,428,13,95,293,3354861.2,3386285.2,3317845.2,3438332.2,3486567.2,3519869.2,3586463.2,3596664.2
1993,2,28,1993,3,30,1993,3,30,1993,4,29,3839144.7,819710.6,5166.0,23261.74691780822,20203.5,20073.638470361813,58184.0,7986.337842465753,4244.0,10403.473455299332,2.9,51700.0,502,81,1,306,78,0,4,92,49,104,2,1,1,0,0,426,13,95,295,3333551.2,3354861.2,3386285.2,3317845.2,3438332.2,3486567.2,3519869.2,3586463.2
1993,3,1,1993,3,31,1993,3,31,1993,4,30,3767023.0,828896.0,5166.0,22742.058506224064,19940.8,20775.313035157724,64770.9,9545.819502074688,5760.5,10557.195346235636,200.0,51700.0,399,82,1,307,79,0,4,92,49,0,2,0,1,0,0,429,13,95,298,3340536.2,3333551.2,3354861.2,3386285.2,3317845.2,3438332.2,3486567.2,3519869.2
1993,3,2,1993,4,1,1993,4,1,1993,5,1,3838129.4,850355.2,24334.0,25082.533333333333,22176.05,20546.15492579074,47729.9,7013.122916666666,3004.0,9985.16384400253,1.7,51700.0,582,88,2,307,86,0,4,92,49,183,2,4,1,0,0,432,13,95,298,3273129.8,3340536.2,3333551.2,3354861.2,3386285.2,3317845.2,3438332.2,3486567.2
1993,3,3,1993,4,2,1993,4,2,1993,5,2,3817094.4,856955.2,24334.0,24969.8618694362,22012.199999999997,20545.09584197657,1000.0,6970.895548961424,2950.5,9920.404629859044,1.7,51700.0,584,88,2,309,86,0,4,92,49,183,2,4,1,0,0,434,13,95,301,3318677.8,3273129.8,3340536.2,3333551.2,3354861.2,3386285.2,3317845.2,3438332.2
1993,3,4,1993,4,3,1993,4,3,1993,5,3,3875590.4,894555.2,24334.0,25127.973116691286,21954.1,20703.361649055543,62912.9,7081.949187592319,3021.0,10027.169449331628,1.7,51700.0,586,89,2,311,87,0,4,92,49,183,2,4,1,0,0,437,13,95,304,3301412.8,3318677.8,3273129.8,3340536.2,3333551.2,3354861.2,3386285.2,3317845.2
1993,3,5,1993,4,4,1993,4,4,1993,5,4,3819752.4,935255.2,24334.0,25012.691568047336,22119.9,20445.839896813635,25371.1,7070.031952662722,3014.5,10019.285983683138,1.7,51700.0,583,91,2,308,89,0,4,92,49,183,2,4,1,0,0,436,13,95,305,3269317.8,3301412.8,3318677.8,3273129.8,3340536.2,3333551.2,3354861.2,3386285.2
1993,3,6,1993,4,5,1993,4,5,1993,5,5,3623968.4,1041155.2,24334.0,25451.395144157814,22389.4,20992.526760189477,13500.0,7116.020637329286,2400.0,10282.235926950721,1.7,60500.0,563,94,2,301,92,0,4,79,42,183,2,4,1,0,0,426,13,82,300,3362926.8,3269317.8,3301412.8,3318677.8,3273129.8,3340536.2,3333551.2,3354861.2
1993,3,7,1993,4,6,1993,4,6,1993,5,6,3795446.4,1072964.2,24334.0,25830.103125,22808.15,21395.162087068366,21362.8,7280.86994047619,3018.5,10322.259107952248,1.7,60500.0,575,95,2,306,94,0,3,86,45,183,2,4,1,0,0,437,13,88,302,3471747.8,3362926.8,3269317.8,3301412.8,3318677.8,3273129.8,3340536.2,3333551.2
1993,3,8,1993,4,7,1993,4,7,1993,5,7,3893239.4,1078971.2,24334.0,26154.99659259259,23233.6,21391.585150489806,400.0,7402.288296296296,3000.0,10442.82640354876,1.7,60500.0,576,97,2,313,97,0,2,80,42,183,1,4,0,0,0,444,13,81,300,3646125.8,3471747.8,3362926.8,3269317.8,3301412.8,3318677.8,3273129.8,3340536.2
1993,3,9,1993,4,8,1993,4,8,1993,5,8,4031454.4,1093634.2,24334.0,26156.179454022986,23227.699999999997,21161.544889266148,13336.0,7398.595689655172,3385.0,10211.303883690609,1.7,60500.0,596,98,2,318,97,0,3,95,51,183,1,4,1,0,0,455,13,97,313,3630179.8,3646125.8,3471747.8,3362926.8,3269317.8,3301412.8,3318677.8,3273129.8
1993,3,10,1993,4,9,1993,4,9,1993,5,9,4000751.4000000004,1113355.2,24334.0,26105.147353361946,23218.0,21079.4114466665,700.0,7351.131044349069,3375.0,10048.328843714631,1.7,60500.0,598,99,2,318,97,0,4,97,50,183,2,4,1,0,0,458,13,100,312,3783016.8000000007,3630179.8,3646125.8,3471747.8,3362926.8,3269317.8,3301412.8,3318677.8
1993,3,11,1993,4,10,1993,4,10,1993,5,10,4159034.4,1179655.2,24334.0,26657.628450704226,23365.300000000003,21608.544751452428,47143.1,7553.554366197182,3385.0,10470.158636904622,1.7,60500.0,602,106,2,316,104,0,4,103,52,183,2,4,1,0,0,467,13,106,318,3689805.8000000007,3783016.8000000007,3630179.8,3646125.8,3471747.8,3362926.8,3269317.8,3301412.8
1993,3,12,1993,4,11,1993,4,11,1993,5,11,4260058.4,1205655.2,24334.0,26926.203059805284,24031.0,21967.888239551437,12800.0,7635.6712100139075,3400.0,10589.412252660124,1.7,60500.0,609,108,2,323,106,0,4,103,52,183,2,4,1,0,0,476,13,106,321,3635478.8,3689805.8000000007,3783016.8000000007,3630179.8,3646125.8,3471747.8,3362926.8,3269317.8
1993,3,13,1993,4,12,1993,4,12,1993,5,12,4244038.4,1253355.2,24334.0,27348.543618513326,24267.0,22183.238041305194,8634.0,7744.358485273492,3401.0,10702.211794638104,1.7,60500.0,600,111,2,317,109,0,4,100,49,183,2,4,1,0,0,473,13,104,318,3658602.8,3635478.8,3689805.8000000007,3783016.8000000007,3630179.8,3646125.8,3471747.8,3362926.8
1993,3,14,1993,4,13,1993,4,13,1993,5,13,4414326.4,1244355.2,24334.0,27647.999447513816,24486.45,22226.906513667847,15133.0,7849.46906077348,3600.0,10730.593612822659,1.7,60500.0,610,112,2,322,109,0,5,105,50,183,2,4,1,0,0,482,13,109,320,3737520.8000000007,3658602.8,3635478.8,3689805.8000000007,3783016.8000000007,3630179.8,3646125.8,3471747.8
1993,3,15,1993,4,14,1993,4,14,1993,5,14,4648648.4,1289442.2,24334.0,28019.767919463084,24833.0,22188.77582967329,10294.0,8003.254496644295,3700.0,10759.675770603157,1.7,60500.0,628,115,2,333,111,0,6,112,53,183,3,4,1,0,0,499,13,117,327,3874306.8,3737520.8000000007,3658602.8,3635478.8,3689805.8000000007,3783016.8000000007,3630179.8,3646125.8
1993,3,16,1993,4,15,1993,4,15,1993,5,15,4982187.4,1326142.2,44534.0,28023.861886304905,24663.8,22216.62315160361,52563.8,8207.834108527131,4201.5,10813.734790201148,1.7,60500.0,653,118,3,347,115,0,6,123,60,183,3,4,1,0,0,521,13,128,332,3939178.8,3874306.8,3737520.8000000007,3658602.8,3635478.8,3689805.8000000007,3783016.8000000007,3630179.8
